domain,url,crux_rank,tech_signals,uses_issuu,uses_fliphtml5,uses_woo
esgena.org,https://esgena.org/,,WordPress,false,false,false
wordpress.com,https://espaniagretatsai.wordpress.com/,,WordPress,false,false,false
daimukensetukougyou.com,https://daimukensetukougyou.com/,,WordPress,false,false,false
delepiparipark.hu,https://delepiparipark.hu/,,WordPress|Elementor,false,false,false
deleonlawtx.com,https://deleonlawtx.com/,,WordPress,false,false,false
elaw.com.vn,https://elaw.com.vn/,,WordPress|Elementor,false,false,false
barrymanilowtributeband.com,https://barrymanilowtributeband.com/,,WordPress|Elementor,false,false,false
crystalbldgclinic.com,https://crystalbldgclinic.com/,,WordPress,false,false,false
eckmanconst.com,https://eckmanconst.com/,,WordPress,false,false,false
craftsw.com,https://craftsw.com/,,WordPress,false,false,false
alazharsn.com,https://alazharsn.com/,,WordPress|Elementor|Yoast SEO,false,false,false
hydrotop.net,https://hydrotop.net/,,WordPress|WooCommerce,false,false,true
hrpeople.se,https://hrpeople.se/,,WordPress|Yoast SEO,false,false,false
body-fit.fr,https://body-fit.fr/,,WordPress|Divi|Yoast SEO,false,false,false
du.ac.in,https://biophysics.du.ac.in/,,WordPress|Elementor,false,false,false
dicksonag.com.au,https://dicksonag.com.au/,,WordPress|Yoast SEO,false,false,false
drive-elec.com,https://drive-elec.com/,,WordPress|Elementor|Yoast SEO,false,false,false
diewunderweltauspapier.com,https://diewunderweltauspapier.com/,,WordPress,false,false,false
dsklawllc.com,https://dsklawllc.com/,,WordPress|Yoast SEO,false,false,false
cynthiatina.com,https://cynthiatina.com/,,WordPress|Divi|Yoast SEO,false,false,false
struttureresidenziali.com,http://www.struttureresidenziali.com/,,WordPress,false,false,false
igasyu.com,https://igasyu.com/,,WordPress,false,false,false
igarashi-hd.co.jp,https://igarashi-hd.co.jp/,,WordPress,false,false,false
eurocross.com.tr,https://eurocross.com.tr/,,WordPress,false,false,false
estron.com,https://estron.com/,,WooCommerce|WordPress|Divi|Yoast SEO,false,false,true
fisitaniafisioterapia.com,https://fisitaniafisioterapia.com/,,WooCommerce|WordPress|Yoast SEO,false,false,true
erokore.com,https://erokore.com/,,WordPress,false,false,false
ernestomataplata.me,https://ernestomataplata.me/,,WordPress,false,false,false
cottonwoodchamberofcommerce.com,https://cottonwoodchamberofcommerce.com/,,WordPress|Yoast SEO,false,false,false
evanlee.my,https://evanlee.my/,,WordPress|Yoast SEO,false,false,false
fintus.de,https://fintus.de/,,WordPress|Yoast SEO,false,false,false
finuniverkrd.ru,https://finuniverkrd.ru/,,WordPress|Elementor,false,false,false
desertshadeaz.com,https://desertshadeaz.com/,,WordPress|Divi|Yoast SEO,false,false,false
drcesarmena.com,https://drcesarmena.com/,,WordPress,false,false,false
beahivebzzz.com,https://beahivebzzz.com/,,WordPress|Yoast SEO,false,false,false
gladtidingsme.org,https://gladtidingsme.org/,,WordPress|Yoast SEO,false,false,false
crusadercaravansperth.com.au,https://crusadercaravansperth.com.au/,,WordPress|Elementor|Yoast SEO,false,false,false
drwesleyandrade.com.br,https://drwesleyandrade.com.br/,,WordPress|Elementor,false,false,false
chicagodental312.com,https://chicagodental312.com/,,WordPress|Yoast SEO,false,false,false
houseofmann.ca,https://houseofmann.ca/,,WordPress|Elementor,false,false,false
gestiscu.it,https://gestiscu.it/,,WordPress,false,false,false
gesundheitszentrum-engelskirchen.de,https://gesundheitszentrum-engelskirchen.de/,,WordPress|Elementor,false,false,false
ferstl-holz-metall.de,https://ferstl-holz-metall.de/,,WordPress|Yoast SEO,false,false,false
antioquiascout.org,https://antioquiascout.org/,,WordPress|WooCommerce|Elementor,false,false,true
farmaciaimperatori.it,https://farmaciaimperatori.it/,,WordPress|Elementor|Yoast SEO,false,false,false
farmaciasevilla.com.ar,https://farmaciasevilla.com.ar/,,WordPress,false,false,false
adnas.com,https://investors.adnas.com/,,WordPress|Yoast SEO,false,false,false
filmschoolwtf.com,https://filmschoolwtf.com/,,WordPress,false,false,false
engineeredproducts.com,https://engineeredproducts.com/,,WordPress|Elementor,false,false,false
nihonryori-tomikura.com,https://food.nihonryori-tomikura.com/,,WordPress,false,false,false
fontaurgenciasmadrid.com,https://fontaurgenciasmadrid.com/,,WordPress|Elementor,false,false,false
beatrizgomezrrhh.com,https://beatrizgomezrrhh.com/,,WordPress|WooCommerce,false,false,true
unilumin.com,https://en.unilumin.com/,,WordPress,false,false,false
basiliko.gr,https://basiliko.gr/,,WooCommerce|WordPress,false,false,true
efectivogt.com,https://efectivogt.com/,,WordPress,false,false,false
financialadvisorrockfordillinois.com,https://financialadvisorrockfordillinois.com/,,WordPress|Yoast SEO,false,false,false
danikaganovich.co.il,https://danikaganovich.co.il/,,WordPress|Elementor|Yoast SEO,false,false,false
creativeedging.com,https://creativeedging.com/,,WordPress|Yoast SEO,false,false,false
ichikawa-tokiwa.ed.jp,https://ichikawa-tokiwa.ed.jp/,,WordPress,false,false,false
f-ami.jp,https://f-ami.jp/,,WordPress,false,false,false
f-f-life.com,https://f-f-life.com/,,WordPress,false,false,false
ilsole.com.ar,https://ilsole.com.ar/,,WordPress|Elementor|Yoast SEO,false,false,false
dllowry.com,https://dllowry.com/,,WordPress|Divi|Yoast SEO,false,false,false
imw.ca,https://imw.ca/,,WordPress|Elementor|Yoast SEO,false,false,false
escuelanauticaibyachting.com,https://escuelanauticaibyachting.com/,,WordPress|Divi|Yoast SEO,false,false,false
escueladefotografiard.com,https://escueladefotografiard.com/,,WordPress|Divi|Yoast SEO,false,false,false
fc-art-bidai.com,https://fc-art-bidai.com/,,WordPress,false,false,false
ditorsa.com,https://ditorsa.com/,,WordPress|Elementor|Yoast SEO,false,false,false
ditchwitch.nl,https://ditchwitch.nl/,,WordPress|Yoast SEO,false,false,false
digitalsemigual.com.br,https://digitalsemigual.com.br/,,WordPress,false,false,false
fallsmeetings.com,https://fallsmeetings.com/,,WordPress,false,false,false
energetskiportal.ba,https://energetskiportal.ba/,,WordPress,false,false,false
damgaplastik.com,https://damgaplastik.com/,,Elementor|WordPress|WooCommerce|Yoast SEO,false,false,true
caspper.com.br,https://caspper.com.br/,,WordPress|Elementor,false,false,false
costareal.cl,https://costareal.cl/,,WordPress|Divi|Yoast SEO,false,false,false
allegriavillage.com,https://allegriavillage.com/,,WordPress|Elementor|Yoast SEO,false,false,false
concept2print.co.uk,https://concept2print.co.uk/,,WordPress|Yoast SEO,false,false,false
conalmin.com,https://conalmin.com/,,WordPress|Elementor|Yoast SEO,false,false,false
egics.net,https://egics.net/,,WordPress|WooCommerce|Elementor,false,false,true
cincinnatidesignawards.com,https://cincinnatidesignawards.com/,,WordPress,false,false,false
cinabre.com,https://cinabre.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
flaschenfreunde.de,https://flaschenfreunde.de/,,WordPress|Yoast SEO,false,false,false
culticast.com,https://culticast.com/,,WordPress|Elementor,false,false,false
floridasurgicalclinic.com,https://floridasurgicalclinic.com/,,WordPress|Elementor,false,false,false
3s.com.tn,https://www.3s.com.tn/,,WordPress|Yoast SEO,false,false,false
creativeminorityreport.com,https://creativeminorityreport.com/,,WordPress,false,false,false
fazekasmuzeum.hu,https://fazekasmuzeum.hu/,,WordPress|Elementor,false,false,false
athd.co.jp,https://athd.co.jp/,,WordPress,false,false,false
grisilekkerland.it,https://grisilekkerland.it/,,WordPress|Yoast SEO,false,false,false
desdeaca.info,https://desdeaca.info/,,WordPress|Elementor,false,false,false
7brewsecretmenu.net,https://7brewsecretmenu.net/,,WooCommerce|WordPress|Yoast SEO,false,false,true
yukidata.com,https://yukidata.com/,,WordPress|Elementor|Yoast SEO,false,false,false
gproject.jp,https://gproject.jp/,,WordPress,false,false,false
exironickel.ca,https://exironickel.ca/,,WordPress|Elementor,false,false,false
eximbankja.com,https://eximbankja.com/,,WordPress|Elementor|Yoast SEO,false,false,false
gillsinternational.com,https://gillsinternational.com/,,WordPress|WooCommerce,false,false,true
deluxegarages.com,https://deluxegarages.com/,,WordPress,false,false,false
detech.com.tr,https://detech.com.tr/,,Elementor|WordPress|WooCommerce,false,false,true
formavera.com,https://formavera.com/,,WordPress,false,false,false
designsbykaran.com,https://designsbykaran.com/,,WordPress,false,false,false
aliive.me,https://aliive.me/,,WordPress|Yoast SEO,false,false,false
alignedhealthcare.co.uk,https://alignedhealthcare.co.uk/,,WordPress|Yoast SEO,false,false,false
citylegalsolicitors.co.uk,https://citylegalsolicitors.co.uk/,,WordPress,false,false,false
citygroupbl.com,https://citygroupbl.com/,,WordPress|Elementor|WooCommerce|Yoast SEO,false,false,true
atrium-project.com,https://atrium-project.com/,,WordPress|Elementor,false,false,false
atribecalledcars.com,https://atribecalledcars.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
g4marry.com,https://g4marry.com/,,WordPress|WooCommerce|Elementor|Yoast SEO,false,false,true
sgu.edu.vn,https://en.sgu.edu.vn/,,WordPress,false,false,false
clarityvaluations.co.uk,https://clarityvaluations.co.uk/,,WordPress|Yoast SEO,false,false,false
tumblr.com,https://fre--a-k.tumblr.com/,,WordPress,false,false,false
gcenergia.es,https://gcenergia.es/,,WordPress|Elementor,false,false,false
gleventsstadia.co.uk,https://gleventsstadia.co.uk/,,WordPress|Yoast SEO,false,false,false
azurewebsites.net,https://feteps.azurewebsites.net/,,WordPress|Yoast SEO,false,false,false
feudebresse.fr,https://feudebresse.fr/,,WordPress|Elementor|Yoast SEO,false,false,false
cleverclassroomblog.com,https://cleverclassroomblog.com/,,WordPress|Yoast SEO,false,false,false
drgagansabharwal.com,https://drgagansabharwal.com/,,WordPress|Elementor|Yoast SEO,false,false,false
dhmexc.com,https://dhmexc.com/,,WordPress,false,false,false
betonastaurageje.lt,https://betonastaurageje.lt/,,WordPress|Yoast SEO,false,false,false
fiziolab.ru,https://fiziolab.ru/,,Elementor|WordPress|Yoast SEO,false,false,false
krakow.pl,https://dzielnica10.krakow.pl/,,WordPress,false,false,false
ganaderiagavira.es,https://ganaderiagavira.es/,,WordPress|WooCommerce|Elementor,false,false,true
drigorempinottifilho.com.br,https://drigorempinottifilho.com.br/,,WordPress|Elementor|Yoast SEO,false,false,false
greatlakesbayparents.com,https://greatlakesbayparents.com/,,WordPress,false,false,false
greatlakesrelay.com,https://greatlakesrelay.com/,,WordPress|Elementor,false,false,false
huskygifts.com,https://huskygifts.com/,,WooCommerce|WordPress,false,false,true
elitefootanklegroup.com,https://elitefootanklegroup.com/,,WordPress,false,false,false
jansunwaii.com,https://jansunwaii.com/,,WordPress,false,false,false
holemans-manalys.com,https://holemans-manalys.com/,,WordPress,false,false,false
fabiocofano.it,https://fabiocofano.it/,,WordPress|Elementor|Yoast SEO,false,false,false
eatingadelaide.com,https://eatingadelaide.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
feelinggoodpsychotherapy.com,https://feelinggoodpsychotherapy.com/,,WordPress|WooCommerce|Elementor,false,false,true
reinfoliberte.fr,https://collectifs.reinfoliberte.fr/,,WordPress|Yoast SEO,false,false,false
dastiv.de,https://dastiv.de/,,WordPress|Elementor,false,false,false
innersydneyvoice.org.au,https://innersydneyvoice.org.au/,,WordPress,false,false,false
eleveealam-sutera.id,https://eleveealam-sutera.id/,,WordPress|Elementor,false,false,false
empire-garden-boston.com,https://empire-garden-boston.com/,,WordPress|Elementor|Yoast SEO,false,false,false
century-village.com,https://century-village.com/,,WordPress,false,false,false
centuria.ai,https://centuria.ai/,,WordPress|Elementor|Yoast SEO,false,false,false
casadiriposoveroli.it,https://casadiriposoveroli.it/,,WordPress,false,false,false
diski365.co.za,https://diski365.co.za/,,WordPress|Yoast SEO,false,false,false
halfacrecycling.org,https://halfacrecycling.org/,,WordPress|Yoast SEO,false,false,false
freelovegroup.com,https://freelovegroup.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
cub-camp.net,https://cub-camp.net/,,WordPress,false,false,false
cuartofrioelsalvador.com,https://cuartofrioelsalvador.com/,,WordPress|Elementor|Yoast SEO,false,false,false
fulllineag.com,https://fulllineag.com/,,WordPress,false,false,false
fireseal.com,https://fireseal.com/,,WordPress|WooCommerce,false,false,true
esquadriasemaluminio.com.br,https://esquadriasemaluminio.com.br/,,WordPress|Elementor,false,false,false
eversmiledentist.com,https://eversmiledentist.com/,,WordPress|Elementor|Yoast SEO,false,false,false
eversmedica.nl,https://eversmedica.nl/,,WordPress,false,false,false
gerb.com,https://de.gerb.com/,,WordPress|Elementor|Yoast SEO,false,false,false
elmundoenbilletes.com.ar,https://elmundoenbilletes.com.ar/,,WordPress|Elementor,false,false,false
colegiodiscovery.edu.mx,https://colegiodiscovery.edu.mx/,,Elementor|WooCommerce|WordPress,false,false,true
buckheaddermatology.com,https://buckheaddermatology.com/,,WordPress,false,false,false
buckminstergc.co.uk,https://buckminstergc.co.uk/,,WooCommerce|WordPress|Divi,false,false,true
dishwasher.com.my,https://dishwasher.com.my/,,WordPress|WooCommerce|Elementor|Yoast SEO,false,false,true
discusmilk.com,https://discusmilk.com/,,WordPress,false,false,false
disenosocial.org,https://disenosocial.org/,,WordPress,false,false,false
groundgametheory.com,https://groundgametheory.com/,,WordPress,false,false,false
jetskidolphintours.com,https://jetskidolphintours.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
digital-loop.com,https://digital-loop.com/,,WordPress|Elementor|Yoast SEO,false,false,false
bluewhaleresearch.com,https://bluewhaleresearch.com/,,WordPress|Elementor|Yoast SEO,false,false,false
commons-web.jp,https://commons-web.jp/,,WordPress|Yoast SEO,false,false,false
edmontonstickers.com,https://edmontonstickers.com/,,WordPress|WooCommerce|Elementor|Yoast SEO,false,false,true
iispsm.sch.id,https://iispsm.sch.id/,,WordPress|Elementor,false,false,false
himetore.com,https://himetore.com/,,WordPress,false,false,false
drkirankj.com,https://drkirankj.com/,,WordPress,false,false,false
altawon.edu.sa,https://altawon.edu.sa/,,WordPress,false,false,false
drarianasanchez.cl,https://drarianasanchez.cl/,,WordPress|WooCommerce|Elementor,false,false,true
entrepotlogik.com,https://entrepotlogik.com/,,WordPress|Yoast SEO,false,false,false
delta-institute.org,https://delta-institute.org/,,WordPress|Divi|Yoast SEO,false,false,false
mhr-ev.de,http://mhr-ev.de/,,WordPress,false,false,false
medicalmuseum.org,http://medicalmuseum.org/,,WordPress,false,false,false
ezbizer.com,https://ezbizer.com/,,WordPress|Elementor|Yoast SEO,false,false,false
ez2france.com,https://ez2france.com/,,WordPress|WooCommerce,false,false,true
ferratieyewear.com.br,https://ferratieyewear.com.br/,,WordPress|Elementor|Yoast SEO,false,false,false
eringirouard.com,https://eringirouard.com/,,WordPress,false,false,false
fibera.lt,https://fibera.lt/,,WordPress|WooCommerce|Elementor,false,false,true
cerveceriatulum.com,https://cerveceriatulum.com/,,WordPress|Elementor,false,false,false
digdipblog.com,https://digdipblog.com/,,WordPress,false,false,false
cdssolutions.org,https://cdssolutions.org/,,WordPress|Divi|Yoast SEO,false,false,false
hellogreek.ca,https://hellogreek.ca/,,WordPress|Elementor|Yoast SEO,false,false,false
facesandnames.com,https://facesandnames.com/,,WordPress|Yoast SEO,false,false,false
deltamuzambinho.com.br,https://deltamuzambinho.com.br/,,WordPress|Elementor,false,false,false
deltaelektro.mk,https://deltaelektro.mk/,,Divi|WordPress|WooCommerce,false,false,true
fireballcasinopl.biz.pl,https://fireballcasinopl.biz.pl/,,WordPress,false,false,false
utoronto.ca,https://hfast.mie.utoronto.ca/,,WordPress,false,false,false
herdcollective.com.au,https://herdcollective.com.au/,,WooCommerce|WordPress|Yoast SEO,false,false,true
hereandthere.guide,https://hereandthere.guide/,,WordPress|Yoast SEO,false,false,false
ethikinstitut.de,https://ethikinstitut.de/,,WordPress,false,false,false
harrisonpublichealth.org,https://harrisonpublichealth.org/,,WordPress,false,false,false
harrijames.co.uk,https://harrijames.co.uk/,,WordPress|Elementor|Yoast SEO,false,false,false
yooresidences.com,https://www.yooresidences.com/,,WordPress,false,false,false
grab.com.pl,https://grab.com.pl/,,WordPress,false,false,false
dragomet.ru,https://dragomet.ru/,,WordPress,false,false,false
didongbienhoa.com,https://didongbienhoa.com/,,WordPress|Yoast SEO,false,false,false
guindauloc.com.br,https://guindauloc.com.br/,,WordPress|Elementor|Yoast SEO,false,false,false
guincho24horasembh.com.br,https://guincho24horasembh.com.br/,,WordPress|Elementor,false,false,false
edukaead.com.br,https://edukaead.com.br/,,WordPress,false,false,false
glasstoauto.com,https://glasstoauto.com/,,WordPress|Divi|Yoast SEO,false,false,false
haplanet.com,https://haplanet.com/,,WordPress,false,false,false
hotelkitty.co.uk,https://hotelkitty.co.uk/,,WooCommerce|WordPress|Divi,false,false,true
